Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Original_Language,Description,Box Office,Budget,Directors,Writing_Credits,poster_path
https://www.themoviedb.org/movie/804095-the-fabelmans,Tuổi Trẻ Huy Hoàng,77%,Phim Chính Kịch,"[('Gabriel LaBelle', 'Sammy Fabelman'), ('Michelle Williams', 'Mitzi Fabelman'), ('Paul Dano', 'Burt Fabelman'), ('Seth Rogen', 'Benny Loewy'), ('Judd Hirsch', 'Uncle Boris Podgorny'), ('David Lynch', 'John Ford'), ('Jeannie Berlin', 'Hadassah Fabelman'), ('Julia Butters', 'Reggie Fabelman'), ('Keeley Karsten', 'Natalie Fabelman')]",02/10/2023 (VN),2h 31m,Tiếng Anh,"Dựa trên thời thơ ấu của đạo diễn huyền thoại Steven Spielberg, người lớn lên ở Arizona thời kỳ hậu Thế chiến thứ hai, bộ phim theo sau cuộc hành trình của một thanh niên tên Sammy Fabelman từ khi còn nhỏ đến lúc trưởng thành. Anh chàng đã khám phá ra bí mật của một gia đình tan vỡ cũng như cách sức mạnh của điện ảnh giúp chúng ta nhìn ra sự thật về nhau và chính thế giới xung quanh mình.","$45,629,909.00 ","$40,000,000.00 ",Steven Spielberg,,posters3/poster_131.jpg
https://www.themoviedb.org/movie/36647-blade,Săn Quỷ,68%,"Phim Kinh Dị, Phim Hành Động","[('Wesley Snipes', 'Eric Brooks / Blade'), ('Stephen Dorff', 'Deacon Frost'), ('Kris Kristofferson', 'Abraham Whistler'), (""N'Bushe Wright"", 'Dr. Karen Jenson'), ('Donal Logue', 'Quinn'), ('Udo Kier', 'Gitano Dragonetti'), ('Arly Jover', 'Mercury'), ('Traci Lords', 'Racquel'), ('Kevin Patrick Walls', 'Officer Krieger')]",08/21/1998 (US),2h 1m,Tiếng Anh,"Mang trong mình dòng máu ma cà rồng nhưng Blade lại căm thù những kẻ đồng loại muốn cai trị con người. Khi nữ bác sỹ Karen bị ma cà rồng tấn công, Blade giải cứu và tìm mọi cách cứu chữa cho cô. Trong khi đó, chúa đảng ma cà rồng Deacon Frost toan tính cuộc tấn công vào nhân loại.","$131,183,530.00 ","$45,000,000.00 ",Stephen Norrington,,posters3/poster_132.jpg
https://www.themoviedb.org/movie/10155-u-turn,U Turn,66%,"Phim Hình Sự, Phim Chính Kịch, Phim Gây Cấn","[('Sean Penn', 'Bobby Cooper'), ('Nick Nolte', 'Jake McKenna'), ('Jennifer Lopez', 'Grace McKenna'), ('Joaquin Phoenix', 'Toby N. Tucker'), ('Claire Danes', 'Jenny'), ('Powers Boothe', 'Sheriff Virgil Potter'), ('Billy Bob Thornton', 'Darrell'), ('Jon Voight', 'Blind Man'), ('Abraham Benrubi', 'Biker #1')]",10/03/1997 (US),2h 5m,Tiếng Anh,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.","$6,682,098.00 ","$19,000,000.00 ",Oliver Stone,John Ridley,posters3/poster_133.jpg
https://www.themoviedb.org/movie/62215-melancholia,Melancholia,72%,"Phim Chính Kịch, Phim Khoa Học Viễn Tưởng","[('Kirsten Dunst', 'Justine'), ('Charlotte Gainsbourg', 'Claire'), ('Kiefer Sutherland', 'John'), ('Alexander Skarsgård', 'Michael'), ('Cameron Spurr', 'Leo'), ('Stellan Skarsgård', 'Jack'), ('John Hurt', 'Dexter'), ('Brady Corbet', 'Tim'), ('Jesper Christensen', 'Little Father')]",05/26/2011 (DK),2h 16m,Tiếng Anh,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,"$15,946,321.00 ","$7,400,000.00 ",Lars von Trier,Lars von Trier,posters3/poster_134.jpg
https://www.themoviedb.org/movie/480530-creed-ii,Tay Đấm Huyền Thoại 2,70%,"Phim Chính Kịch, Phim Hành Động","[('Michael B. Jordan', 'Adonis Johnson'), ('Sylvester Stallone', 'Rocky Balboa'), ('Tessa Thompson', 'Bianca'), ('Wood Harris', ""Tony 'Little Duke' Evers""), ('Russell Hornsby', 'Buddy Marcelle'), ('Phylicia Rashād', 'Mary Anne Creed'), ('Dolph Lundgren', 'Ivan Drago'), ('Florian Munteanu', 'Viktor Drago'), ('Andre Ward', ""Danny 'Stuntman' Wheeler"")]",11/21/2018 (US),2h 10m,Tiếng Anh,"Dưới sự dạy dỗ của Rocky Balboa, ứng cử viên nặng ký Adonis Creed đối đầu với Viktor Drago, con trai của Ivan Drago...","$214,200,000.00 ","$50,000,000.00 ",Steven Caple Jr.,"Sylvester Stallone, Juel Taylor",posters3/poster_135.jpg
https://www.themoviedb.org/movie/14564-rings,Vòng Tròn Tử Thần,50%,Phim Kinh Dị,"[('Matilda Lutz', 'Julia'), ('Alex Roe', 'Holt Anthony'), ('Johnny Galecki', 'Gabriel Brown'), (""Vincent D'Onofrio"", 'Galen Burke'), ('Aimee Teegarden', 'Skye Johnston'), ('Bonnie Morgan', 'Samara Morgan'), ('Chuck David Willis', 'Blue'), ('Patrick Walker', 'Jamal'), ('Zach Roerig', 'Carter')]",02/10/2017 (VN),1h 42m,Tiếng Anh,"Julia becomes worried about her boyfriend Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.","$83,080,890.00 ","$25,000,000.00 ",F. Javier Gutiérrez,"David Loucka, Jacob Aaron Estes, Akiva Goldsman",posters3/poster_136.jpg
https://www.themoviedb.org/movie/439079-the-nun,Ác Quỷ Ma Sơ,59%,Phim Kinh Dị,"[('Taissa Farmiga', 'Sister Irene'), ('Demián Bichir', 'Father Burke'), ('Bonnie Aarons', 'The Nun / Valak'), ('Jonas Bloquet', 'Maurice Theriault'), ('Ingrid Bisu', 'Sister Oana'), ('Patrick Wilson', 'Ed Warren'), ('Vera Farmiga', 'Lorraine Warren'), ('Lili Taylor', 'Carolyn Perron'), ('Charlotte Hope', 'Sister Victoria')]",09/07/2018 (VN),1h 36m,Tiếng Anh,"Bộ phim lấy bối cảnh vào năm 1952 tại Romania, hai nữ tu Công giáo La Mã sống tại Tu viện Carța đi vào một đường hầm tăm tối, họ cầm theo một chiếc chìa khóa với mục đích lấy lại một di tích Thiên Chúa giáo cổ đại, họ đã bị tấn công bởi một thế lực vô hình. Nữ tu Victoria may mắn sống sót đã cầm theo chiếc chìa khóa và chạy trốn khỏi kẻ tấn công, đó là một con ác quỷ xuất hiện với hình dạng một nữ tu, sau đó sơ Victoria đã tự treo cổ mình khi trong tay vẫn còn cầm chặt chiếc chìa khóa. Thi thể của cô được phát hiện bởi Frenchie, một người Pháp gốc Canada sinh sống tại Romania, anh là một dân làng chở vật tư cho các nữ tu tại tu viện Carta...","$366,082,797.00 ","$22,000,000.00 ",Corin Hardy,Gary Dauberman,posters3/poster_137.jpg
https://www.themoviedb.org/movie/844185-unfrosted,Unfrosted: Câu chuyện Pop-Tart,53%,"Phim Hài, Phim Lịch Sử","[('Jerry Seinfeld', 'Bob Cabana / Teen Ravioli'), ('Melissa McCarthy', 'Donna Stankowski'), ('Jim Gaffigan', 'Edsel Kellogg III'), ('Hugh Grant', 'Thurl Ravenscroft'), ('Amy Schumer', 'Marjorie Post'), ('Max Greenfield', 'Rick Ludwin'), ('Isaac Bae', 'George'), ('Chris Rickett', 'Counter Man'), ('Rachael Harris', 'Anna Cabana')]",05/03/2024 (VN),1h 37m,Tiếng Anh,"Khi sữa và ngũ cốc thống trị bữa sáng, cuộc chiến khốc liệt giữa các công ty bắt đầu vì loại bánh mới mang tính cách mạng.",-,-,Jerry Seinfeld,,posters3/poster_138.jpg
https://www.themoviedb.org/movie/948549-love-lies-bleeding,Yêu Cuồng Loạn,67%,"Phim Hình Sự, Phim Lãng Mạn, Phim Gây Cấn","[('Kristen Stewart', 'Lou'), (""Katy O'Brian"", 'Jackie'), ('Ed Harris', 'Lou Sr.'), ('Dave Franco', 'JJ'), ('Jena Malone', 'Beth'), ('Anna Baryshnikov', 'Daisy'), ('Orion Carrington', ""O'Riley""), ('Eldon Jones', 'Billy'), ('Catherine Haun', 'Gym Woman')]",04/19/2024 (VN),1h 44m,Tiếng Anh,Cuộc tình mới chớm nở giữa nữ quản lý phòng tập Lou (Kristen Stewart) và vận động viên thể hình đầy tham vọng Jackie (Katy O’Brian) khiến cả hai bị lún sâu vào chuỗi những rắc rối đẫm máu liên quan đến gia đình tội phạm khét tiếng của Lou.,"$8,770,948.00 ",-,Rose Glass,,posters3/poster_139.jpg
https://www.themoviedb.org/movie/1056380-la-mesita-del-comedor,The Coffee Table,67%,"Phim Kinh Dị, Phim Gây Cấn, Phim Hài","[('David Pareja', 'Jesus'), ('Estefanía de los Santos', 'María'), ('Josep Maria Riera', 'Carlos'), ('Claudia Riera', 'Cristina'), ('Eduardo Antuña', 'Salesman'), ('Gala Flores', 'Ruth'), ('Cristina Dilla', ""Ruth's Mother""), ('Itziar Castro', ""Super's Friend""), ('Aitana Garcia', ""Super's Friend's Daughter"")]",11/15/2023 (ES),1h 31m,Tiếng Tây Ban Nhà kiểu Cax-ti-le,"Jesus and María are a couple going through a difficult time in their relationship. Nevertheless, they have just become parents. To shape their new life, they decide to buy a new coffee table. A decision that will change their existence.","$16,630.00 ",-,Caye Casas,,posters3/poster_140.jpg
https://www.themoviedb.org/movie/301337-downsizing,Thu Nhỏ,53%,"Phim Chính Kịch, Phim Khoa Học Viễn Tưởng","[('Matt Damon', 'Paul Safranek'), ('Christoph Waltz', 'Dusan Mirkovic'), ('Hồng Châu', 'Ngoc Lan Tran'), ('Kristen Wiig', 'Audrey Safranek'), ('Rolf Lassgård', 'Dr. Jorgen Asbjørnsen'), ('Ingjerd Egeberg', 'Anne-Helene Asbjørnsen'), ('Udo Kier', 'Konrad'), ('Søren Pilmark', 'Dr. Andreas Jacobsen'), ('Jason Sudeikis', 'Dave Johnson')]",12/22/2017 (US),2h 15m,Tiếng Anh,"Đạo diễn từng giành giải Oscar Alexander Payne trở lại với một bộ phim hài hước và cảm động. Khi các nhà khoa học tìm ra cách thu nhỏ con người xuống còn gần 13 cm, Paul và cô vợ Audrey quyết định từ bỏ cuộc sống đầy áp lực để đến với thế giới thu nhỏ giàu sang hơn. Vùng Đất Sung Sướng không chỉ là những cuộc phiêu lưu vĩ đại và vô vàn cơ hội mà ở đó, Paul còn khám phá ra một thế giới mới và nhận ra chúng ta sống vì những điều lớn lao hơn. Chủ nhân giải Oscar Christoph Waltz cũng góp mặt trong bộ phim giàu trí tưởng tượng và sáng tạo này.","$55,003,890.00 ","$68,000,000.00 ",Alexander Payne,"Alexander Payne, Jim Taylor",posters3/poster_141.jpg
https://www.themoviedb.org/movie/505948-i-am-mother,Người Mẹ Robot,67%,"Phim Khoa Học Viễn Tưởng, Phim Gây Cấn","[('Clara Rugaard', 'Daughter'), ('Rose Byrne', 'Mother (voice)'), ('Hilary Swank', 'Woman'), ('Luke Hawker', 'Mother'), ('Tahlia Sturzaker', 'Child'), ('Maddie Lenton', 'Infant'), ('Hazel Sandery', 'Toddler'), ('Summer Lenton', 'Toddler'), ('Jacob Nolan', 'Brother')]",06/13/2019 (AU),1h 54m,Tiếng Anh,"Ngay sau cuộc đại tuyệt chủng của loài người, thế giới của một cô gái tuổi teen do bà mẹ người máy nuôi dạy một mình bỗng chao đảo khi cô gặp một con người khác.","$643,593.00 ",-,Grant Sputore,Michael Lloyd Green,posters3/poster_142.jpg
https://www.themoviedb.org/movie/474350-it-chapter-two,Gã Hề Ma Quái 2,68%,Phim Kinh Dị,"[('Jessica Chastain', 'Beverly Marsh'), ('James McAvoy', 'Bill Denbrough'), ('Bill Hader', 'Richie Tozier'), ('Isaiah Mustafa', 'Mike Hanlon'), ('Jay Ryan', 'Ben Hanscom'), ('James Ransone', 'Eddie Kaspbrak'), ('Andy Bean', 'Stanley Uris'), ('Bill Skarsgård', 'Pennywise'), ('Jaeden Martell', 'Young Bill Denbrough')]",09/06/2019 (VN),2h 49m,Tiếng Anh,"It Chapter Two (Gã Hề Ma Quái 2) vẫn là câu chuyện về những cô cậu bé của nhóm The Losers Club, lúc này đã trưởng thành và đối mặt với vô số vấn đề trong cuộc sống. Chưa dừng lại ở đó, ám ảnh ma hề Pennywise cứ 27 năm lại xuất hiện một lần tại thị trấn Derry buộc 7 cô cậu bé ngày nào phải tiếp tục cuốn vào cuộc chạm trán tiếp theo giữa hai bên thiện và ác. Mặc dù có thể cả nhóm đã trưởng thành và khôn ngoan hơn, cuộc chiến của họ với Pennywise vẫn còn đó những hậu quả bất ngờ, thậm chí khiến một số thành viên phải trải qua đau đớn đến tột cùng.","$473,123,154.00 ","$79,000,000.00 ",Andy Muschietti,Gary Dauberman,posters3/poster_143.jpg
https://www.themoviedb.org/movie/615457-nobody,Kẻ Vô Danh,80%,"Phim Hành Động, Phim Gây Cấn","[('Bob Odenkirk', 'Hutch Mansell'), ('Aleksey Serebryakov', 'Yulian Kuznetsov'), ('Connie Nielsen', 'Becca Mansell'), ('Christopher Lloyd', 'David Mansell'), ('Michael Ironside', 'Eddie Williams'), ('Colin Salmon', 'The Barber'), ('RZA', 'Harry Mansell'), ('Billy MacLellan', 'Charlie Williams'), ('Araya Mengesha', 'Pavel')]",02/26/2021 (VN),1h 32m,Tiếng Anh,"Đôi khi người đàn ông mà bạn không để ý lại là người nguy hiểm nhất. Hutch Mansell, một người cha và người chồng bị đánh giá thấp và bị coi thường, luôn coi thường sự phẫn nộ của cuộc đời và không bao giờ lùi bước. Một kẻ vô danh.","$61,779,301.00 ","$17,000,000.00 ",Ilya Naishuller,Derek Kolstad,posters3/poster_144.jpg
https://www.themoviedb.org/movie/27579-the-american,Quý Ông Người Mỹ,59%,"Phim Hình Sự, Phim Chính Kịch, Phim Gây Cấn","[('George Clooney', 'Jack / Edward'), ('Violante Placido', 'Clara'), ('Thekla Reuten', 'Mathilde'), ('Paolo Bonacelli', 'Father Benedetto'), ('Johan Leysen', 'Pavel'), ('Irina Björklund', 'Ingrid'), ('Lars Hjelm', 'Hunter #1'), ('Björn Granath', 'Hunter #2'), ('Giorgio Gobbi', 'Man on Vespa')]",11/26/2010 (GB),1h 44m,Tiếng Anh,"Phim xoay quanh câu chuyện về 1 tay sát thủ xuất sắc Jack (George Clooney đóng) có cuộc sống luôn luôn dịch chuyển và cô đơn. Anh phải sống ẩn dật tại ngoại ô nước Ý chuẩn bị cho một nhiệm vụ khác sau khi tình hình công việc ở Thuỵ Điển xấu đi. Jack tự hứa rằng sẽ ""rửa tay gác kiếm"" sau nhiệm vụ cuối cùng này. Nhưng nhiều chuyện bất ngờ xảy đến với Jack khi anh kết bạn với linh mục địa phương - Benedetto và đem lòng cảm mến cô gái xinh đẹp Clara.","$67,900,000.00 ","$20,000,000.00 ",Anton Corbijn,Rowan Joffe,posters3/poster_145.jpg
https://www.themoviedb.org/movie/1155089-justice-league-crisis-on-infinite-earths-part-one,Liên Minh Công Lý: Khủng Hoảng Trên Trái Đất Vô Tận Phần Một,76%,"Phim Hoạt Hình, Phim Khoa Học Viễn Tưởng, Phim Hành Động","[('Matt Bomer', 'The Flash / Barry Allen (voice)'), ('Jensen Ackles', 'Batman / Bruce Wayne (voice)'), ('Darren Criss', 'Superman / Earth-2 Superman (voice)'), ('Meg Donnelly', 'Supergirl / Harbinger (voice)'), ('Stana Katic', 'Wonder Woman / Superwoman (voice)'), ('Jimmi Simpson', 'Green Arrow (voice)'), ('Zachary Quinto', 'Lex Luthor (voice)'), ('Jonathan Adams', 'Monitor (voice)'), ('Ike Amadi', 'J’onn J’onzz / Amazing Man / Ivo (voice)')]",01/23/2024 (VN),1h 33m,Tiếng Anh,"Cái chết đang đến gần. Tệ hơn cả cái chết: sự lãng quên. Không chỉ đối với Trái đất của chúng ta, mà còn đối với tất cả mọi người, ở mọi nơi, trong mọi vũ trụ! Để chống lại sự hủy diệt cuối cùng này, Người giám sát bí ẩn đã tập hợp đội Siêu anh hùng vĩ đại nhất từng được tập hợp. Nhưng sức mạnh tổng hợp của Siêu nhân có thể là gì, Wonder Woman, Batman, The Flash, Green Lantern và hàng trăm Siêu anh hùng từ nhiều Trái đất thậm chí còn nỗ lực cứu toàn bộ thực tại khỏi một trận chiến phản vật chất không thể ngăn cản?!",-,"$70,000,000.00 ",Jeff Wamester,,posters3/poster_146.jpg
https://www.themoviedb.org/movie/13765-scrooge,Scrooge,69%,"Phim Giả Tượng, Phim Chính Kịch, Phim Gia Đình","[('Albert Finney', 'Ebenezer Scrooge'), ('Alec Guinness', ""Jacob Marley's Ghost""), ('Edith Evans', 'Ghost of Christmas Past'), ('Kenneth More', 'Ghost of Christmas Present'), ('Laurence Naismith', 'Mr. Fezziwig'), ('Michael Medwin', 'Nephew Fred'), ('David Collings', 'Bob Cratchit'), ('Anton Rodgers', 'Tom Jenkins'), ('Suzanne Neve', 'Isabel Fezziwig')]",11/05/1970 (US),1h 53m,Tiếng Anh,A musical adaptation of Charles Dickens' classic ghost tale starring Albert Finney.,-,-,Ronald Neame,Leslie Bricusse,posters3/poster_147.jpg
https://www.themoviedb.org/movie/935271-after-the-pandemic,After the Pandemic,48%,"Phim Khoa Học Viễn Tưởng, Phim Hành Động","[('Lelyn Mac', 'Jimmy'), ('Eve James', 'Ellie'), ('Kannon Smith', 'Quinn'), ('Juniper Preacher', ''), ('Derek Sneddon', ''), ('Alex McCormick', ''), ('Gu Sewen', ''), ('Virginia Fivas', ''), ('Leslie Ldmaw', '')]",03/01/2022 (US),1h 24m,Tiếng Anh,"Set in a post-apocalyptic world where a global airborne pandemic has wiped out 90% of the Earth's population and only the young and immune have endured as scavengers. For Ellie and Quinn, the daily challenges to stay alive are compounded when they become hunted by the merciless Stalkers.",-,-,Richard Lowry,,posters3/poster_148.jpg
https://www.themoviedb.org/movie/395458-suburbicon,Bí Ẩn Vùng Ngoại Ô,59%,"Phim Gây Cấn, Phim Hình Sự, Phim Chính Kịch, Phim Bí Ẩn","[('Matt Damon', 'Gardner Lodge'), ('Julianne Moore', 'Margaret Lodge / Rose'), ('Noah Jupe', 'Nicky Lodge'), ('Oscar Isaac', 'Bud Cooper'), ('Landon Gordon', 'Kid on Bike'), ('Glenn Fleshler', 'Ira Sloan'), ('Alex Hassell', 'Louis'), ('Karimah Westbrook', 'Mrs. Mayers'), ('Tony Espinosa', 'Andy Mayers')]",11/03/2017 (VN),1h 45m,Tiếng Anh,"""Bí Ẩn Vùng Ngoại Ô"" có một điểm cộng là tất cả các nhân vật xuất hiện trong phim đều không hề “đơn thuần”, họ đều có cho riêng mình những góc tối và bí mật, khiến khán giả khó lòng có thể đặt trọn niềm tin vào bất cứ ai xuyên suốt toàn bộ phim. Thị trấn này có một vẻ bề ngoài yên bình, thân thiện, an toàn, văn minh và là một nơi lý tưởng để sinh sống. Thế nhưng thực chất thì đó chỉ là lớp mặt nạ bao bọc bên ngoài một xã hội mục nát với những con người giả tạo, tham lam, bạo lực, thấp hèn và mang tư tưởng phân biệt chủng tộc nặng nề. Hành trình Lodge cố gắng tìm ra sự thật về cái chết của vợ mình cũng là lúc mà chiếc mặt nạ bị lột bỏ, bản chất của thị trấn dần bị phơi bày.","$12,751,667.00 ","$25,000,000.00 ",George Clooney,,posters3/poster_149.jpg
https://www.themoviedb.org/movie/2756-the-abyss,The Abyss,73%,"Phim Phiêu Lưu, Phim Hành Động, Phim Gây Cấn, Phim Khoa Học Viễn Tưởng","[('Ed Harris', ""Virgil 'Bud' Brigman""), ('Mary Elizabeth Mastrantonio', 'Lindsey Brigman'), ('Michael Biehn', 'Lieutenant Hiram Coffey'), ('Leo Burmester', 'Catton ‘Catfish’ De Vries'), ('Todd Graff', ""Alan 'Hippy' Carnes""), ('John Bedford Lloyd', 'Jammer Willis'), ('Kimberly Scott', ""Lisa 'One Night' Standing""), ('Chris Elliott', 'Bendix'), ('J.C. Quinn', ""Arliss 'Sonny' Dawson"")]",08/09/1989 (US),2h 20m,Tiếng Anh,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.","$90,000,098.00 ","$70,000,000.00 ",James Cameron,,posters3/poster_150.jpg
https://www.themoviedb.org/movie/550-fight-club,Sàn Đấu Sinh Tử,84%,Phim Chính Kịch,"[('Edward Norton', 'Narrator'), ('Brad Pitt', 'Tyler Durden'), ('Helena Bonham Carter', 'Marla Singer'), ('Meat Loaf', ""Robert 'Bob' Paulson""), ('Jared Leto', 'Angel Face'), ('Zach Grenier', 'Richard Chesler (Regional Manager)'), ('Holt McCallany', 'The Mechanic'), ('Eion Bailey', 'Ricky'), ('Richmond Arquette', 'Intern at Hospital')]",10/15/1999 (US),2h 19m,Tiếng Anh,"Cuộc gặp gỡ định mệnh của một nhân viên giám định bảo hiểm và một gã lông bông bán xà phòng trên chuyến bay đã mở ra một cuộc phiêu lưu kỳ lạ. Với các ""câu lạc bộ chiến đấu"" ngầm hình thành ở mọi thị trấn, cuốn theo nhiều diễn biến phức tạp và một cái kết đầy kịch tính.","$100,853,753.00 ","$63,000,000.00 ",David Fincher,Jim Uhls,posters3/poster_151.jpg
https://www.themoviedb.org/movie/719221-tarot,Tarot,49%,"Phim Kinh Dị, Phim Gây Cấn","[('Harriet Slater', 'Haley'), ('Adain Bradley', 'Grant'), ('Avantika', 'Paige'), ('Jacob Batalon', 'Paxton'), ('Alana Boden', ''), ('Humberly Gonzalez', 'Madeline'), ('Wolfgang Novogratz', 'Lucas'), ('Larsen Thompson', 'Elise'), ('Olwen Fouéré', '')]",05/10/2024 (VN),1h 32m,Tiếng Anh,Bạn sẽ nhìn thấy ai khi trút hơi thở cuối cùng?,"$11,867,391.00 ","$8,250,000.00 ","Spenser Cohen, Anna Halberg","Spenser Cohen, Anna Halberg",posters3/poster_152.jpg
https://www.themoviedb.org/movie/419430-get-out,Trốn Thoát,76%,"Phim Bí Ẩn, Phim Gây Cấn, Phim Kinh Dị","[('Daniel Kaluuya', 'Chris Washington'), ('Allison Williams', 'Rose Armitage'), ('Bradley Whitford', 'Dean Armitage'), ('Catherine Keener', 'Missy Armitage'), ('Caleb Landry Jones', 'Jeremy Armitage'), ('Betty Gabriel', 'Georgina'), ('Marcus Henderson', 'Walter'), ('Lil Rel Howery', 'Rod Williams'), ('LaKeith Stanfield', 'Andre Logan King')]",04/06/2017 (VN),1h 44m,Tiếng Anh,"Chris và bạn gái của anh, Rose, lên vùng nông thôn để thăm bố mẹ cô vào cuối tuần. Ban đầu, Chris coi sự hiếu khách của gia đình là nỗ lực để vượt qua vấn đề khác màu da giữa anh và con gái họ. Tuy nhiên, vào cuối tuần, một loạt những phát hiện ngày càng đáng lo ngại dẫn anh đến một sự thật mà anh không bao giờ có thể tưởng tượng được.","$255,407,969.00 ","$4,500,000.00 ",Jordan Peele,,posters3/poster_153.jpg
https://www.themoviedb.org/movie/34152-crooklyn,Crooklyn,68%,"Phim Hài, Phim Chính Kịch","[('Alfre Woodard', 'Carolyn Carmichael'), ('Delroy Lindo', 'Woody Carmichael'), ('David Patrick Kelly', 'Tony Eyes / Jim'), ('Zelda Harris', 'Troy Carmichael'), ('Carlton Williams', 'Clinton Carmichael'), ('Sharif Rashed', 'Wendell Carmichael'), ('Tse-Mach Washington', 'Joseph Carmichael'), ('Christopher Knowings', 'Nate Carmichael'), ('José Zúñiga', 'Tommy La La')]",05/13/1994 (US),1h 55m,Tiếng Anh,"From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",-,"$14,000,000.00 ",Spike Lee,"Spike Lee, Joie Lee, Cinqué Lee",posters3/poster_154.jpg
https://www.themoviedb.org/movie/525-the-blues-brothers,Tình Anh Em,77%,"Phim Nhạc, Phim Hài, Phim Hành Động, Phim Hình Sự","[('Dan Aykroyd', 'Elwood Blues'), ('John Belushi', ""'Joliet' Jake Blues""), ('James Brown', 'Cleophus James'), ('Cab Calloway', 'Curtis'), ('Ray Charles', 'Ray'), ('Aretha Franklin', 'Mrs. Murphy'), ('Steve Cropper', ""Steve 'The Colonel' Cropper""), (""Donald 'Duck' Dunn"", ""Donald 'Duck' Dunn""), ('Murphy Dunne', ""Murphy 'Murph' Dunne"")]",06/16/1980 (US),2h 13m,Tiếng Anh,"Với ý nghĩ sẽ nghỉ ngơi sau khi vừa ra tù, anh em nhà Blues, Jake và Elwood, đã quyết định tới thăm lại trại trẻ mồ côi ở Chicago - nơi họ đã được nuôi lớn. Nhưng khi tới đây, họ biết rằng trại trẻ đã mất nguồn hỗ trợ và sẽ bị bán. Cách duy nhất để tiếp tục duy trì trại trẻ này là trả được 5.000 USD tiền thuế trong vòng 11 ngày. Hai anh em nhà Blues quyết định sẽ giúp trại trẻ bằng một phi vụ lớn nhất trong đời.","$115,200,000.00 ","$27,000,000.00 ",John Landis,,posters3/poster_155.jpg
https://www.themoviedb.org/movie/574451-turtles-all-the-way-down,Turtles All the Way Down,78%,"Phim Chính Kịch, Phim Lãng Mạn","[('Isabela Merced', 'Aza Holmes'), ('Cree Cicchino', 'Daisy'), ('Judy Reyes', 'Gina'), ('Felix Mallard', 'Davis'), ('Maliq Johnson', 'Mychal'), ('Miles Ekhardt', 'Noah'), ('J. Smith-Cameron', 'Professor Abbott'), ('Poorna Jagannathan', 'Dr. Kira Singh'), ('Tim Gooch', 'Lyle')]",04/27/2024 (US),1h 51m,Tiếng Anh,"Aza confronts her potential for love, happiness, friendship, and hope while navigating an endless barrage of invasive, obsessive thoughts.",-,-,Hannah Marks,"Isaac Aptaker, Elizabeth Berger",posters3/poster_156.jpg
https://www.themoviedb.org/movie/8920-garfield,Garfield,57%,"Phim Hoạt Hình, Phim Hài, Phim Gia Đình","[('Bill Murray', 'Garfield (voice)'), ('Breckin Meyer', 'Jon'), ('Jennifer Love Hewitt', 'Liz'), ('Stephen Tobolowsky', 'Happy Chapman'), ('Evan Arnold', 'Wendell'), ('Mark Christopher Lawrence', 'Christopher Mello'), ('Jimmy Kimmel', 'Spanky (voice)'), ('Debra Messing', 'Arlene (voice)'), ('Nick Cannon', 'Louis (voice)')]",06/11/2004 (US),1h 20m,Tiếng Anh,"Garfield là một chú mèo ngu sống với chủ của mình là Jon Arbuckle. Garfield thường dành thời gian của mình để quấy rối Jon và nhạo báng chú chó Doberman hàng xóm là Luca. Bên Jon, Garfield duy trì tình bạn khó nhọc cùng với chú chuột Louis. Chú cũng tương tác chung với và vận dụng các chú mèo khác.","$200,800,000.00 ","$50,000,000.00 ",Peter Hewitt,"Joel Cohen, Alec Sokolow",posters3/poster_157.jpg
