Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Country,Original_Language,Companies,Description,Budget,Box Office,Certificate (MPAA),Directors,Writing_Credits,poster_path
https://www.imdb.com/title/tt2333784/?ref_=sr_t_26,The Expendables 3,6.1,"Action, Adventure, Thriller","Sylvester Stallone, Jason Statham, Jet Li, Antonio Banderas, Harrison Ford, Arnold Schwarzenegger, Mel Gibson, Wesley Snipes, Dolph Lundgren, Randy Couture, Terry Crews, Kelsey Grammer, Glen Powell, Victor Ortiz, Ronda Rousey, Kellan Lutz, Ivan Kostadinov, Robert Davi","August 15, 2014 (United States)",2 hours 6 minutes,United States,English,"Lionsgate Films, Millennium Films, Nu Image Entertainment GmbH","Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.","$80,000,000 (estimated)","$214,657,577",PG-13,Patrick Hughes,"Sylvester Stallone, Creighton Rothenberger, Katrin Benedikt, Sylvester Stallone, Dave Callaham","https://m.media-amazon.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0040976/?ref_=sr_t_27,Words and Music,6.4,"Biography, Comedy, Musical","Mickey Rooney, Tom Drake, June Allyson, Perry Como, Judy Garland, Lena Horne, Gene Kelly, Ann Sothern, Cyd Charisse, Betty Garrett, Janet Leigh, Marshall Thompson, Mel Tormé, Vera-Ellen, Jeanette Nolan, Richard Quine, Clinton Sundberg, Dee Turnell","December 31, 1948 (United States)",2 hours 1 minute,United States,English,Metro-Goldwyn-Mayer (MGM),Musical biography chronicling the songwriting partnership of Richard Rodgers and Lorenz Hart.,"$2,799,970 (estimated)",,Approved,Norman Taurog,"Guy Bolton, Ben Feiner Jr., Fred F. Finklehoffe, Jean Holloway","https://m.media-amazon.com/images/M/MV5BZjk1ZmZmNWMtZjRmNi00ODc3LWIwODktMzc1ZjU2NGQ2YjljXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt1528406/?ref_=sr_t_28,Fairy Tail,7.9,"Animation, Action, Adventure","Cherami Leigh, Todd Haberkorn, Tia Lynn Ballard, Tetsuya Kakihara, Sayaka Ôhara, Colleen Clinkenbeard, Newton Pittman, Satomi Satô, Brittney Karbowski, Aya Hirano, Rie Kugimiya, Jad Saxton, Yui Horie, Monica Rial, Mai Nakahara, Brina Palencia, R. Bruce Elliott, David Wald","September 30, 2011 (United States)",24 minutes,Japan,Japanese,"Pony Canyon, A-1 Pictures, Bridge","Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.",,,TV-14,"Shinji Ishihira, Yukihiro Matsushita, Yoshiyuki Asai, Kiichi Suzuno, Eisuke Hayashi, Masaomi Andô, Yusaku Saotome, Tetsuya Watanabe, Naomichi Yamato, Toshikazu Yoshizawa, Yasuo Iwamoto, Noriaki Saitô, Nanako Sasaki, Kazunobu Shimizu","Hiro Mashima, Hiro Mashima, Hiro Mashima, Masashi Sogo, Masashi Sogo, Masashi Sogo, Masashi Sogo, Tyler Walker, Tyler Walker, Tyler Walker, Monica Rial, Shôji Yonemura, Shôji Yonemura, Fumihiko Shimo, Atsuhiro Tomioka, Cherami Leigh","https://m.media-amazon.com/images/M/MV5BMzZjNmRhNWQtNTAyYy00Yjk2LWE0NzUtMmYyNTU0YTE5NjJiXkEyXkFqcGdeQXVyNjI4OTE5OTM@._V1_QL75_UY281_CR4,0,190,281_.jpg"
https://www.imdb.com/title/tt30319533/?ref_=sr_t_29,Stress Positions,4.6,Comedy,"John Early, Qaher Harhash, Elizabeth Dement, Theda Hammel, Amy Zimmer, Rebecca F. Wright, Faheem Ali, Gordon Landenberger, Elias Abawi, Felipe di Poi, John Roberts, Davidson Obennebo, Tarek Ziad, Joe Van O, Macy Rodman, Louisa Judge","April 19, 2024 (United States)",1 hour 35 minutes,United States,English,"Neon, Roller Studios, Seaview Productions","Terry, in strict quarantine in his ex-husband's Brooklyn home, cares for his injured nephew, a 19-year-old Moroccan model named Bahlul, drawing attention from everyone in his life.",,,,Theda Hammel,"Theda Hammel, Faheem Ali, Theda Hammel","https://m.media-amazon.com/images/M/MV5BYzlmY2Y1MmYtOTQ5Mi00OWY3LTk0NzktZWY2NGFlOWU4MjFkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt7527682/?ref_=sr_t_30,Out of Darkness,5.5,"Horror, Thriller","Iola Evans, Arno Lüning, Rosebud Melarkey, Tyrell Mhlanga, Chuku Modu, Luna Mwezi, Safia Oakley-Green, Kit Young","February 9, 2024 (United States)",1 hour 28 minutes,United Kingdom,English,"Escape Plan Productions, BFI Film Fund, Creative Scotland","In the Old Stone Age, a disperate gang of early humans band together in search of a new land. But when they suspect a malevolent, mystical being is hunting them down, the clan are forced to confront a danger they never envisioned.",,,R,Andrew Cumming,"Ruth Greenberg, Andrew Cumming, Ruth Greenberg, Oliver Kassman","https://m.media-amazon.com/images/M/MV5BNjE1YWVhMmYtYzljYS00ZmRmLTkxZWYtYTAwNTJmYzFkOWZmXkEyXkFqcGdeQXVyMTI0OTk4MjA4._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0101587/?ref_=sr_t_31,City Slickers,6.8,"Comedy, Western","Billy Crystal, Jack Palance, Daniel Stern, Bruno Kirby, Patricia Wettig, Helen Slater, Noble Willingham, Tracey Walter, Josh Mostel, David Paymer, Bill Henderson, Jeffrey Tambor, Phill Lewis, Kyle Secor, Dean Hallo, Karla Tamburrelli, Yeardley Smith, Robert Costanzo","June 7, 1991 (United States)",1 hour 53 minutes,United States,English,"Castle Rock Entertainment, Nelson Entertainment, Face Productions","On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.","$27,000,000 (estimated)","$179,033,791",PG-13,Ron Underwood,"Lowell Ganz, Babaloo Mandel","https://m.media-amazon.com/images/M/MV5BMTkwNjM2MTc5NF5BMl5BanBnXkFtZTcwMzQ2NjEzNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt0830515/?ref_=sr_t_32,Quantum of Solace,6.5,"Action, Adventure, Mystery","Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman, Rory Kinnear, Tim Pigott-Smith, Joaquín Cosio, Fernando Guillén Cuervo, Jesús Ochoa, Lucrezia Lante della Rovere, Glenn Foster, Paul Ritter","November 14, 2008 (United States)",1 hour 46 minutes,United States,English,"Metro-Goldwyn-Mayer (MGM), Columbia Pictures, Eon Productions",James Bond descends into mystery as he tries to stop an organisation from eliminating a country's most valuable resource.,"$200,000,000 (estimated)","$589,593,688",PG-13,Marc Forster,"Paul Haggis, Neal Purvis, Robert Wade","https://m.media-amazon.com/images/M/MV5BMzhjYzlmYjQtYmU0Yy00NjNkLWFmOTQtZjQxZWU4NjY1Y2M4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt5776858/?ref_=sr_t_33,Phantom Thread,7.4,"Drama, Romance","Vicky Krieps, Daniel Day-Lewis, Lesley Manville, Julie Vollono, Sue Clark, Joan Brown, Harriet Leitch, Dinah Nicholson, Julie Duck, Maryanne Frost, Elli Banks, Amy Cunningham, Amber Brabant, Geneva Corlett, Juliet Glaves, Camilla Rutherford, Gina McKee, Philip Franks","January 19, 2018 (United States)",2 hours 10 minutes,United States,English,"Focus Features, Annapurna Pictures, Perfect World Pictures","Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.","$35,000,000 (estimated)","$48,707,766",R,Paul Thomas Anderson,Paul Thomas Anderson,"https://m.media-amazon.com/images/M/MV5BMWJkNzBkM2UtYWFlMC00NmEwLTgxOGUtMjVmMzYyZjgyMmEzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_QL75_UY281_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt13024674/?ref_=sr_t_34,Army of Thieves,6.4,"Action, Comedy, Crime","Matthias Schweighöfer, Nathalie Emmanuel, Ruby O. Fee, Stuart Martin, Guz Khan, Jonathan Cohen, Noémie Nakai, Christian Steyer, Dan Bradford, Tonya Graves, Trent Garrett, Barbara Meier, Ephraim Goldin, Melanie Rada, Oleg Kim, Samira Mekibes Meza, Charlie McGuire, Trish Osmond","October 29, 2021 (United States)",2 hours 7 minutes,Germany,English,"Pantaleon Films, The Stone Quarry, Film United","A prequel, set before the events of Army of the Dead, which focuses on German safecracker Ludwig Dieter leading a group of aspiring thieves on a top secret heist during the early stages of the zombie apocalypse.",,,TV-MA,Matthias Schweighöfer,"Zack Snyder, Shay Hatten, Zack Snyder, Shay Hatten","https://m.media-amazon.com/images/M/MV5BOGVmMTEyZGEtMjM5YS00OWU0LWJlNmMtMTgyNWM3ZGVkM2Y1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0102492/?ref_=sr_t_35,My Girl,6.9,"Comedy, Drama, Family","Anna Chlumsky, Macaulay Culkin, Dan Aykroyd, Jamie Lee Curtis, Richard Masur, Griffin Dunne, Ann Nelson, Peter Michael Goetz, Jane Hallaren, Anthony R. Jones, Tom Villard, Lara Steinick, Kristian Truelsen, David Caprita, Jody Wilson, Linda Perri, Nancy L. Chlumsky, Glenda Chism","November 27, 1991 (United States)",1 hour 42 minutes,United States,English,"Columbia Pictures, Imagine Entertainment","Vada is obsessed with death. Her mother is dead, and her father runs a funeral parlor. When Vada's father hires Shelly, a makeup expert, and begins to fall in love, Vada is outraged and does everything in her power to split them up.","$17,000,000 (estimated)","$59,492,553",PG,Howard Zieff,Laurice Elehwany,"https://m.media-amazon.com/images/M/MV5BYWM2ZDliNjItZTcxOC00NTY2LWE1ODctNzRhNGM3YWIyYjBiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt0972555/?ref_=sr_t_36,Exhibit A,6.1,"Crime, Drama, Horror","Bradley Cole, Brittany Ashworth, Angela Forrest, Oliver Lee, Charles Davies, Emily Button, Jason Allen, Belinda Lazenby, David Walker, Terry Mann, John Douglas, Helen Fell, Dennis Turner","March 16, 2010 (United States)",1 hour 25 minutes,United Kingdom,,"Screen Yorkshire, Screen Yorkshire, Screen East","The timely story of a normal family disintegrating under financial pressure, eventually driven to the unimaginable. We witness the terrifying events unfold through daughter Judith's video camera, which subsequently becomes Exhibit A.",,,Not Rated,Dom Rotheroe,"Dom Rotheroe, Darren Bender, Dom Rotheroe","https://m.media-amazon.com/images/M/MV5BMTgxMzU0NDYzMl5BMl5BanBnXkFtZTcwNzM2OTIwMw@@._V1_QL75_UY281_CR3,0,190,281_.jpg"
https://www.imdb.com/title/tt12789558/?ref_=sr_t_37,Belfast,7.2,"Biography, Drama, Romance","Jude Hill, Lewis McAskie, Caitríona Balfe, Jamie Dornan, Judi Dench, Ciarán Hinds, Josie Walker, Freya Yates, Nessa Eriksson, Charlie Barnard, Frankie Hastings, Máiréad Tyers, Caolan McCarthy, Ian Dunnett Jnr, Michael Maloney, Lara McDonnell, Chris McCurry, Rachel Feeney","November 12, 2021 (United States)",1 hour 38 minutes,United Kingdom,English,"TKBC, Northern Ireland Screen",A young boy and his working-class Belfast family experience the tumultuous late 1960s.,"$11,000,000 (estimated)","$49,158,709",PG-13,Kenneth Branagh,Kenneth Branagh,"https://m.media-amazon.com/images/M/MV5BODMwYTYyY2ItOWQ5Yi00OTI1LTllYTQtYTdlNWM4YzJhYTM0XkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt3061046/?ref_=sr_t_38,Steven Universe,8.2,"Animation, Short, Action","Zach Callison, Deedee Magno, Michaela Dietz, Estelle, Tom Scharpling, Grace Rolek, Matthew Moy, Kate Micucci, Shelby Rabara, Jennifer Paz, Dee Bradley Baker, Zach Steel, Reagan Gomez-Preston, Erica Luttrell, Lamar Abrams, Susan Egan, Joel Hodgson, Charlyne Yi","July 27, 2013 (United States)",11 minutes,United States,English,Cartoon Network Studios,"A team of intergalactic warriors fights to protect the Earth, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",,,TV-PG,"Ian Jones-Quartey, Joseph D. Johnston, Kat Morris, Phil Rynda, Rebecca Sugar","Rebecca Sugar, Rebecca Sugar, Rebecca Sugar, Rebecca Sugar, Rebecca Sugar, Rebecca Sugar, Rebecca Sugar, Matt Burnett, Matt Burnett, Matt Burnett, Ben Levin, Ben Levin, Ben Levin, Kat Morris, Kat Morris, Kat Morris, Ian Jones-Quartey, Ian Jones-Quartey, Ian Jones-Quartey, Joseph D. Johnston, Joseph D. Johnston, Joseph D. Johnston, Joseph D. Johnston, Paul Villeco, Jeff Liu, Jeff Liu, Lamar Abrams, Hilary Florido, Hilary Florido, Raven Molisee, Katie Mitroff, Jesse Zukauskas, Hellen Jo, Colin Howard, Miki Brewster, Danny Cragg, Christine Liu, Tom Herpich, Tom Herpich, Matt Braly, Aleth Romanillos, Luke Weber, Danny Hynes, Takafumi Hori, Madeline Queripel, Adam Muto","https://m.media-amazon.com/images/M/MV5BNWQ1YWI0YjgtNWNmYy00NTY0LWJjZjgtMGFmMDU1OGM5Y2FiXkEyXkFqcGdeQXVyMTA3MzQ4MTg0._V1_QL75_UY281_CR4,0,190,281_.jpg"
https://www.imdb.com/title/tt0264616/?ref_=sr_t_39,Frailty,7.2,"Crime, Drama, Thriller","Bill Paxton, Matthew McConaughey, Powers Boothe, Matt O'Leary, Jeremy Sumpter, Luke Askew, Levi Kreis, Derk Cheetwood, Missy Crider, Alan Davidson, Cynthia Ettinger, Vincent Chase, Gwen McGee, Edmond Scott Ratliff, Rebecca Tilney, Blake King, Brad Berryhill, Greg Serano","April 12, 2002 (United States)",1 hour 40 minutes,United States,English,"David Kirschner Productions, American Entertainment, Cinerenta Medienbeteiligungs KG","A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons.""","$11,000,000 (estimated)","$17,423,030",R,Bill Paxton,Brent Hanley,"https://m.media-amazon.com/images/M/MV5BNDUxOWIxMjgtNTY2Ni00MWNhLTk4YWMtMjkxZjk4MzBiMjZkXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,3,190,281_.jpg"
https://www.imdb.com/title/tt4590256/?ref_=sr_t_40,He's All That,4.4,"Comedy, Romance","Addison Rae, Tanner Buchanan, Madison Pettis, Rachael Leigh Cook, Matthew Lillard, Peyton Meyer, Isabella Crovetti, Annie Jacob, Myra Molloy, Kourtney Kardashian, Vanessa Dubasso, Romel De Silva, Heather Ann Gottlieb, Andrew Matarazzo, Dominic Goodman, Jill Basey, Evan Nikolas Fields, Hallie Samuels","August 27, 2021 (United States)",1 hour 28 minutes,United States,English,"Ethea Entertainment, Miramax, Netflix","A teenage girl sets out to give a nebbish classmate the ultimate high school makeover. An updated remake of the 1999 film, 'She's All That.'",,,TV-14,Mark Waters,R. Lee Fleming Jr.,"https://m.media-amazon.com/images/M/MV5BYzM3NmYyMTItZWY5My00MTQzLWFmMzEtOTc2ZjRkMDJkYWM3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0111945/?ref_=sr_t_41,The Drew Carey Show,6.9,Comedy,"Drew Carey, Diedrich Bader, Kathy Kinney, Ryan Stiles, Craig Ferguson, Christa Miller, John Carroll Lynch, Cynthia Watros, Ian Gomez, Nan Martin, Kate Walsh, Jonathan Mangum, Kelly Perine, Cleveland San Jose Ballet, Katy Selverstone, Marion Ross, Kyle Howard, Robert Torti","September 13, 1995 (United States)",30 minutes,United States,English,"Mohawk Productions, Warner Bros. Television",A sitcom about Drew's personal and professional life.,,,TV-PG,"Gerry Cohen, Sam Simon, Bob Koherr, Brian K. Roberts, Steve Zuckerman, Shelley Jensen, Thomas J. Thompson, Drew Carey, Gary Halvorson, Michael Lessac, John Fuller, Dennis Erdman, Richard Schwadel, Robert Borden, Ryan Stiles","Drew Carey, Drew Carey, Bruce Helford, Bruce Helford, Bruce Helford, Ed Lee, Ed Lee, Ed Lee, Ed Lee, Ed Lee, Jody Paul, Jody Paul, Jody Paul, Jody Paul, Jody Paul, Jody Paul, Ed Driscoll, Christy Snell, Christy Snell, Christy Snell, Terry Mulroy, Terry Mulroy, Terry Mulroy, Terry Mulroy, Terry Mulroy, Dan O'Keefe, Dan O'Keefe, Dan O'Keefe, Jana Hunter, Jana Hunter, Jana Hunter, Mitch Hunter, Mitch Hunter, Mitch Hunter, Clay Graham, Clay Graham, Les Firestein, Les Firestein, Les Firestein, Les Firestein, Robert Borden, Robert Borden, Robert Borden, Robert Borden, Robert Borden, Linda Teverbaugh, Linda Teverbaugh, Linda Teverbaugh, Michael Teverbaugh, Michael Teverbaugh, Michael Teverbaugh, Jeff Lowell, Jeff Lowell, Jeff Lowell, Jeff Lowell, Lona Williams, Lona Williams, Lona Williams, Julie Larson, Julie Larson, Julie Larson, Apryl Huntzinger, Apryl Huntzinger, Apryl Huntzinger, Apryl Huntzinger, Dave Caplan, Dave Caplan, Bruce Rasmussen, Bruce Rasmussen, Diane Burroughs, Joey Gutierrez, Brian Scully, Brian Scully, Brian Scully, Jennifer Crittenden, Jennifer Crittenden, Katherine Green, Katherine Green, Adam Faberman, Adam Faberman, Kris Marvin Hughes, Kris Marvin Hughes, Mike Larsen, Mike Larsen, Holly Hester, Holly Hester, Holly Hester, Christy Jacobs, Paul Lieberstein, Russ Woody, Dean Young, Bob Nickman, Susan Dickes, Maria Espada, Maria Espada, Richard Day, Chris Bishop, Spiro Skentzos, Sam Simon, John N. Huss, Hugh Fink, Aaron Harnick, Jane Harnick, Matthew Miller, Barrie Nedler, David Brownfield, Scott O. Gordon, Deborah Oppenheimer, Matt Ember, Michael C. McCarthy, Bob Underwood, Michael Becker, Tracy Newman, Jonathan Stark, Jerry Belson, Keith Blanchard, Vivien Mejia, Mark Shea Price, Stacey Pulwer, Masha Tivyan, Karen S. Brown, Susan Garon-Elliott, Matilda Hokinson, Keith Young","https://m.media-amazon.com/images/M/MV5BOTY3YzZmN2EtOWE2NC00N2FhLWE4ZDAtMTVhNTAzNTc0ZDdkXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt8093700/?ref_=sr_t_42,The Woman King,6.9,"Action, Drama, History","Viola Davis, Thuso Mbedu, Lashana Lynch, Sheila Atim, John Boyega, Jordan Bolger, Hero Fiennes Tiffin, Jimmy Odukoya, Masali Baduza, Jayme Lawson, Adrienne Warren, Chioma Antoinette Umeala, Siyamthanda Makakane, Shaina West, Sivuyile Ngesi, Riaan Visman, Seputla Sebogodi, Angélique Kidjo","September 16, 2022 (United States)",2 hours 15 minutes,United States,English,"TriStar Pictures, Eone Entertainment, TSG Entertainment","A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.","$50,000,000 (estimated)","$97,562,514",PG-13,Gina Prince-Bythewood,"Dana Stevens, Maria Bello, Dana Stevens","https://m.media-amazon.com/images/M/MV5BY2I4MDIwYWUtOWMxNC00ZTIzLWE3OGYtOWUyMmIwZGE2NjU4XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UY281_CR18,0,190,281_.jpg"
https://www.imdb.com/title/tt0117705/?ref_=sr_t_43,Space Jam,6.5,"Animation, Adventure, Comedy","Michael Jordan, Wayne Knight, Theresa Randle, Manner Washington, Eric Gordon, Penny Bae Bridges, Brandon Hammond, Larry Bird, Bill Murray, Thom Barry, Charles Barkley, Patrick Ewing, Tyrone Bogues, Larry Johnson, Shawn Bradley, Ahmad Rashad, Del Harris, Vlade Divac","November 15, 1996 (United States)",1 hour 28 minutes,United States,English,"Warner Bros. Family Entertainment, Northern Lights Entertainment, Courtside Seats Productions","In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.","$80,000,000 (estimated)","$230,594,962",PG,Joe Pytka,"Leo Benvenuti, Steve Rudnick, Timothy Harris, Herschel Weingrod","https://m.media-amazon.com/images/M/MV5BYjA3ZmMwNTUtNGM2Ni00YjUyLWE5ZDYtY2Y4YzhmYzlhYWI2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt11951276/?ref_=sr_t_44,The Other Zoey,5.9,"Comedy, Drama, Romance","Josephine Langford, Drew Starkey, Archie Renaux, Mallori Johnson, Andie MacDowell, Patrick Fabian, Heather Graham, Olive Abercrombie, Amalia Yoo, Maggie Thurmon, Jorge López, Gabriella Saraivah, Christie Lynn Smith, Pierce Lackey, John Crow, Salem Hadeed, Gina Stewart, Adam Donshik","November 10, 2023 (United States)",1 hour 31 minutes,United States,English,Gulfstream Pictures,"Zoey Miller, a super smart computer nerd who is uninterested in romantic love, has her life turned upside down when Zack, the school's soccer star, gets amnesia and mistakes Zoey for his girlfriend.",,,PG-13,Sara Zandieh,Matthew Tabak,"https://m.media-amazon.com/images/M/MV5BZTUyYWE2NTItMDRjNC00YjY0LTkyYjctMDliNDA0ZDEzN2MwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt16310892/?ref_=sr_t_45,Faceless After Dark,4.6,Thriller,"Jenna Kanell, Danny Kang, Danielle Lyn, Catherine Corcoran, Max Calder, Michael Aaron Milligan, Kathrine Barnes, Jason MacDonald, Israel Vaughan, Jeff Sprauve, Chase Grohoske, Erin Day, Vance Kanell, Jason Jamal Ligon, Zach Montou, Kyle Johnson, Stephanie Matrazzo, Alexis Louder","October 11, 2023 (United States)",1 hour 26 minutes,United States,English,,"Following her breakout success in a killer clown horror flick, Bowie finds herself held hostage by an unhinged fan determined to recreate the film's fatal plot.",,,,Raymond Wood,"Todd Jacobs, Jenna Kanell","https://m.media-amazon.com/images/M/MV5BOTlmNzU1M2YtOWU4ZC00OTA4LTgxYzktNTc1Y2Q4OGVlMDUyXkEyXkFqcGdeQXVyMTE0ODg0NDE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
